"iNatID","species","long","lat","year","month","day","Nclicks","Rmean","Rvar","Rsd","Gmean","Gvar","Gsd","Bmean","Bvar","Bsd","state","county","elev","AnMnTmp","MnDayRange","Isotherm","TmpSeas","MxTmpWrmMo","MnTempCldMo","TmpAnnRng","MnTmpWetQt","MnTmpDryQt","MnTmpWrmQt","MnTmpCldQt","AnnPrcp","PrcpWetMo","PrcpDryMo","PrcpSeas","PrcpWetQt","PrcpDryQt","PrcpWrmQt","PrcpCldQt","landuse"
13971234,"Erysimum capitatum",-106.3021802458,35.0010945187,2018,6,13,15,235.8,43.8857142857143,6.6246293696866,234.666666666667,27.952380952381,5.28700113035556,76.7333333333333,55.6380952380952,7.45909480018154,"New Mexico","Bernalillo","2292",8.82916641235352,15.5416660308838,42.5799102783203,782.503173828125,28.2999992370605,-8.19999980926514,36.5,17.8500003814697,12.5999994277954,18.7000007629395,-0.533333361148834,479,79,23,47.6359977722168,209,79,185,91,"wild"
13982945,"Erysimum capitatum",-119.004,37.64331,2018,7,2,11,252.363636363636,7.25454545454545,2.69342634102837,222.090909090909,23.0909090909091,4.80530010414637,26.6363636363636,551.654545454545,23.4873273374078,"California","Mono","2597",4.07083320617676,15.625,45.5539360046387,671.197937011719,23.7000007629395,-10.6000003814697,34.3000030517578,-3.15000009536743,12.6000003814697,13.1666669845581,-3.15000009536743,494,83,13,64.1459732055664,224,41,50,224,"wild"
13993837,"Erysimum",-122.484581,41.32084508,2018,6,30,10,252.4,4.48888888888889,2.11869981094276,251.5,19.1666666666667,4.37797517885457,114.2,252.844444444444,15.9010831217387,"California","Siskiyou","2485",3.16249990463257,12.4250001907349,44.375,568.107421875,20.3999996185303,-7.59999990463257,28,-1.29999995231628,10.033332824707,11.0999994277954,-2.25,1534,240,19,65.0363616943359,694,98,98,607,"wild"
13998313,"Erysimum capitatum",-120.281,38.29821,2018,7,2,10,254.1,2.32222222222222,1.52388392675499,221,23.7777777777778,4.8762462794426,21.3,96.2333333333333,9.8098589864143,"California","Calaveras","1490",9.72916698455811,13.1083335876465,43.8405799865723,640.374389648438,27.3999996185303,-2.5,29.8999996185303,2.75,17.8500003814697,18,2.75,1318,238,6,82.5603866577148,650,31,42,650,"wild"
13999289,"Erysimum capitatum",-119.019,37.62174,2018,7,2,10,254.9,0.1,0.316227766016838,253.9,3.43333333333333,1.85292561462497,73.5,1429.16666666667,37.8043207407125,"California","Mono","2913",2.86666655540466,15.0333337783813,45.6940231323242,639.816528320312,21.7999992370605,-11.1000003814697,32.9000015258789,-3.56666660308838,10.8166666030884,11.6666669845581,-3.65000009536743,571,94,15,63.4990501403809,253,49,58,248,"wild"
13999764,"Erysimum",-106.6013870239,32.0352783203,2018,6,24,15,232,21.7142857142857,4.65985898008574,203.666666666667,56.5238095238095,7.51823180833163,0.666666666666667,1.0952380952381,1.04653623694457,"New Mexico","Dona Ana","1165",17.095832824707,17.4583339691162,46.1860656738281,797.078369140625,35.7999992370605,-2,37.7999992370605,25.8666667938232,12.8000001907349,26.9166660308838,7.36666679382324,231,53,4,74.8962936401367,125,18,110,35,"wild"
14018277,"Erysimum capitatum",-106.5587166667,34.3926366667,2018,7,3,16,252.625,7.85,2.80178514522438,233.9375,20.8625,4.56754857664371,10.375,137.983333333333,11.7466307226086,"New Mexico","Socorro","1796",12.341667175293,17.0833339691162,44.4878463745117,810.302490234375,32.5,-5.90000009536743,38.4000015258789,21.6333332061768,7.60000038146973,22.4166660308838,2.48333334922791,298,60,11,65.5644989013672,153,37,128,44,"wild"
14019007,"Erysimum",-110.9503145144,45.8524881257,2018,7,3,16,253.5625,2.92916666666667,1.71148084028617,232.875,81.85,9.04709898254684,10.4375,110.929166666667,10.5322916151551,"Montana","Gallatin","2396",2.3125,12.9083337783813,37.9656867980957,766.476989746094,21.7000007629395,-12.3000001907349,34,4.34999990463257,-6.23333358764648,12.0333337783813,-6.23333358764648,576,83,30,32.9301795959473,208,103,167,103,"wild"
14021880,"Erysimum",-119.3588115,37.87996176,2018,7,3,10,253.1,2.54444444444444,1.59513148186739,252.7,3.34444444444444,1.82878222991269,22.8,222.4,14.9130815058458,"California","Tuolumne","2633",3.17500019073486,16.0499992370605,47.7678565979004,626.859069824219,22.2000007629395,-11.3999996185303,33.5999984741211,-3.59999990463257,11.0166664123535,11.6000003814697,-3.59999990463257,624,107,15,67.2204818725586,289,48,56,289,"wild"
14051424,"Erysimum",-110.9503581842,45.8530880604,2018,7,4,15,253.733333333333,3.78095238095238,1.94446712004919,234,60.8571428571429,7.8010988237006,51.5333333333333,22.9809523809524,4.79384526043054,"Montana","Gallatin","2396",2.3125,12.9083337783813,37.9656867980957,766.476989746094,21.7000007629395,-12.3000001907349,34,4.34999990463257,-6.23333358764648,12.0333337783813,-6.23333358764648,576,83,30,32.9301795959473,208,103,167,103,"wild"
14061576,"Erysimum asperum",-110.9476585187,43.7832774838,2018,7,4,17,253.941176470588,2.80882352941176,1.6759545129304,233.235294117647,60.6911764705882,7.7904541889795,61,49.375,7.0267346612776,"FALSE","FALSE","2611",0.904166758060455,14.5416669845581,40.5060348510742,789.258728027344,21.1000003814697,-14.8000001907349,35.9000015258789,-6.88333320617676,10.8833332061768,10.8833332061768,-8.16666698455811,689,79,39,21.4363555908203,218,127,127,211,"wild"
14073922,"Erysimum capitatum",-118.36,35.81225,2018,7,3,15,254,4,2,252.533333333333,7.26666666666667,2.69567554922076,50.0666666666667,924.352380952381,30.4031639957485,"California","Tulare","2295",8.45833301544189,13.9833335876465,44.3915367126465,658.458374023438,26.7999992370605,-4.69999980926514,31.5,1.33333337306976,16.5166664123535,17.1166667938232,1.33333337306976,637,115,6,79.4754943847656,317,26,39,317,"wild"
14073985,"Erysimum capitatum",-118.361,35.79502,2018,7,2,10,254.4,1.15555555555556,1.07496769977314,217.4,19.3777777777778,4.40201973845845,7.9,24.5444444444444,4.95423500093046,"California","Kern","2224",9.1875,14.1916666030884,44.9103355407715,658.794067382812,27.6000003814697,-4,31.6000003814697,2.06666660308838,17.2666664123535,17.8333339691162,2.06666660308838,624,111,6,79.7176132202148,310,25,37,310,"wild"
14074841,"Erysimum capitatum",-118.36,35.81222,2018,7,3,10,252.8,4.62222222222222,2.14993539954628,253.2,4.17777777777778,2.04396129556745,45.4,334.044444444444,18.2768827879495,"California","Tulare","2295",8.45833301544189,13.9833335876465,44.3915367126465,658.458374023438,26.7999992370605,-4.69999980926514,31.5,1.33333337306976,16.5166664123535,17.1166667938232,1.33333337306976,637,115,6,79.4754943847656,317,26,39,317,"wild"
14084773,"Erysimum capitatum",-105.8205716667,33.46138,2018,7,5,16,251.3125,34.3625,5.86195359927047,194.1875,999.629166666667,31.6169126681697,62.875,167.85,12.9556937290135,"New Mexico","Lincoln","2557",8.90416622161865,13.9583330154419,43.4839057922363,690.561218261719,25.3999996185303,-6.69999980926514,32.0999984741211,16.7333335876465,7.95000028610229,17.5499992370605,0.633333384990692,568,113,16,67.4780044555664,293,70,264,98,"wild"
14085413,"Erysimum capitatum",-119.791,37.91718,2018,5,20,20,253.35,4.76578947368421,2.18306882018965,200.65,425.081578947368,20.6175066132491,46.15,199.292105263158,14.1170855796499,"California","Tuolumne","1614",10.4750003814697,14.6333332061768,45.7291679382324,664.275085449219,29.3999996185303,-2.59999990463257,32,3.86666655540466,18.9166660308838,19.2333335876465,3.39999985694885,905,162,8,78.1361999511719,443,34,40,442,"wild"
14104841,"Erysimum",-119.3345854,37.82350298,2018,6,19,10,254.3,0.9,0.948683298050514,224.1,16.1,4.01248052954778,55,39.7777777777778,6.30696264280817,"California","Tuolumne","3020",1.27916669845581,14.6416664123535,44.9130859375,635.425598144531,20,-12.6000003814697,32.5999984741211,-3.90000009536743,9.05000019073486,10.0500001907349,-5.23333358764648,725,127,17,68.0725860595703,340,57,67,337,"wild"
14148438,"Erysimum capitatum",-119.122,34.81461,2018,6,16,10,254.3,1.78888888888889,1.33749350984926,210.3,21.7888888888889,4.66785699104941,2.7,6.67777777777778,2.58413965910857,"California","Kern","2514",6.69166660308838,12.716667175293,44.9352188110352,587.528869628906,23.7000007629395,-4.59999990463257,28.3000011444092,0.849999964237213,13.8500003814697,14.6333332061768,0.449999958276749,856,159,8,83.7650146484375,437,31,46,410,"wild"
14156581,"Erysimum capitatum",-112.005781852,41.6314856704,2018,7,4,15,253.733333333333,1.92380952380952,1.38701460836198,238.4,83.8285714285714,9.15579441821251,0.533333333333333,0.552380952380952,0.743223352957207,"Utah","Cache","2615",3.85000014305115,12.9000005722046,38.5074615478516,775.200866699219,23.2000007629395,-10.3000001907349,33.5,1.06666660308838,13.9833335876465,13.9833335876465,-4.73333311080933,518,50,33,11.7384357452393,144,108,108,135,"wild"
14158644,"Erysimum",-121.5288403,40.43734347,2018,7,7,25,253.28,5.62666666666667,2.37205958328763,214.76,971.606666666667,31.1706058116724,45.92,118.16,10.870142593361,"California","Tehama","2030",5.23333358764648,14.0500001907349,44.4620246887207,642.075256347656,24.3999996185303,-7.19999980926514,31.5999984741211,-0.716666579246521,13.2166662216187,13.8333330154419,-1.58333325386047,1173,171,11,62.8117179870605,505,72,72,483,"wild"
14165966,"Erysimum capitatum",-121.564,40.5305,2018,6,30,10,250,25.5555555555556,5.05525029603437,209.9,139.211111111111,11.798775831039,16,235.555555555556,15.3478192442951,"California","Shasta","1815",6.29166650772095,14.5666666030884,46.3906593322754,628.493286132812,25.1000003814697,-6.30000019073486,31.4000015258789,0.233333349227905,14.2666664123535,14.4166669845581,-0.533333301544189,1061,156,10,61.4579277038574,453,68,69,428,"wild"
14171774,"Erysimum capitatum",-109.273532819,31.9163206308,2018,7,7,16,252,12.6666666666667,3.55902608401044,194.6875,849.9625,29.1541163474388,8.875,102.516666666667,10.1250514401985,"Arizona","Cochise","2530",9.30416679382324,14.3583335876465,47.3872375488281,615.372985839844,25.1000003814697,-5.19999980926514,30.2999992370605,16.5,11.8333330154419,16.9833335876465,2.06666684150696,654,136,12,68.185546875,324,53,277,149,"wild"
14172446,"Erysimum capitatum",-111.6501852687,40.4247848251,2018,6,19,16,246.625,31.45,5.60802995712398,225.75,23.9333333333333,4.89217061572196,0.875,0.783333333333333,0.885061203156784,"Utah","Utah","2794",3.21666669845581,13.5666666030884,39.6686134338379,772.396911621094,22.7000007629395,-11.5,34.2000007629395,-4.28333330154419,9.94999980926514,13.2000007629395,-5.30000019073486,512,50,34,11.1051349639893,146,112,113,146,"wild"
14174364,"Erysimum capitatum",-114.63981854,43.78739505,2018,7,5,15,253.066666666667,3.63809523809524,1.90737915425729,253.333333333333,4.09523809523809,2.02366946294055,95.2,406.6,20.1643249329106,"Idaho","Blaine","2466",1.02916669845581,14.591667175293,40.5324058532715,763.387939453125,21.6000003814697,-14.3999996185303,36,-6.58333349227905,10.7833337783813,10.7833337783813,-7.66666650772095,492,63,27,29.0010986328125,169,88,88,169,"wild"
14175001,"Erysimum",-122.0938721667,44.1139916667,2018,7,4,16,253.8125,2.02916666666667,1.42448821218944,213.5,90.2666666666667,9.5008771524879,1.3125,3.1625,1.77834192437787,"Oregon","Lane","1529",5.87916660308838,12.341667175293,45.3737754821777,536.234619140625,22.8999996185303,-4.30000019073486,27.2000007629395,0.849999964237213,12.6000003814697,13.0833330154419,0.399999976158142,1782,302,27,65.9301834106445,852,128,134,792,"wild"
14181799,"Erysimum capitatum",-121.627,40.80716,2018,7,8,15,254.266666666667,0.780952380952381,0.883715101688537,220,52.8571428571429,7.2702917999997,38.6,19.1142857142857,4.37198875962481,"California","Shasta","2262",5.3125,13.125,44.491527557373,608.754760742188,23.3999996185303,-6.09999990463257,29.5,0.150000020861626,13.6166667938232,13.6166667938232,-0.666666686534882,1130,161,14,59.3026351928711,472,79,79,444,"wild"
14191687,"Erysimum capitatum",-121.215,36.48139,2018,5,18,20,253.55,1.83947368421053,1.356271980176,211.5,531.631578947368,23.0571372669585,4.5,75.2105263157895,8.67240026266025,"California","Monterey","559",14.3208332061768,17.4416675567627,55.1951484680176,508.377380371094,32.7000007629395,1.10000002384186,31.6000003814697,9.13333320617676,20.283332824707,21.033332824707,8.64999961853027,486,89,1,88.7471694946289,258,6,13,248,"wild"
14193704,"Erysimum",-120.3544982,39.35782873,2018,7,7,10,252,5.77777777777778,2.40370085030933,233.4,13.3777777777778,3.65756445982539,9.6,94.0444444444445,9.69765149118303,"California","Nevada","2316",4.54166650772095,13.6833333969116,42.2325096130371,681.445129394531,23.7999992370605,-8.60000038146973,32.4000015258789,-2.85000014305115,12.9499998092651,13.6833333969116,-2.85000014305115,1076,188,12,72.7292709350586,508,56,58,508,"wild"
14199611,"Erysimum",-119.9846115,38.6835022,2018,7,5,10,254.7,0.455555555555556,0.674948557710553,251.8,16.4,4.04969134626332,2,6.22222222222222,2.49443825784929,"California","Alpine","2687",2.97916674613953,13.7083330154419,42.1794853210449,680.298950195312,22.1000003814697,-10.3999996185303,32.5,-4.25,11.3333330154419,12.216667175293,-4.25,930,164,15,71.0360488891602,442,59,64,442,"wild"
14221345,"Erysimum",-119.140004,37.12678698,2018,6,25,10,243.6,26.2666666666667,5.12510162500869,253.8,1.06666666666667,1.03279555898864,61.3,1617.56666666667,40.2189839089287,"California","Fresno","2249",6.92500019073486,13.3166666030884,43.6612014770508,630.647216796875,24.7999992370605,-5.69999980926514,30.5,0.38333335518837,14.6499996185303,15.5166664123535,0.38333335518837,892,161,6,80.3714599609375,450,23,40,450,"wild"
14223026,"Erysimum capitatum",-109.251755,31.9090283333,2018,7,9,16,248,128,11.3137084989848,214,421.333333333333,20.5264057577875,40.5,207.066666666667,14.389811210251,"Arizona","Cochise","2064",10.7583332061768,15.1499996185303,47.34375,653.535278320312,27.2999992370605,-4.69999980926514,32,18.3333339691162,13.6499996185303,18.8666667938232,2.93333339691162,555,119,9,70.6564025878906,281,43,239,125,"notWild"
14244300,"Erysimum capitatum",-118.54,36.13212,2018,6,9,11,252.545454545455,9.47272727272727,3.07777960106426,254.272727272727,1.61818181818182,1.27207775634268,0,0,0,"California","Tulare","2221",6.44999980926514,12.6000003814697,42.5675659179688,619.9853515625,23.6000003814697,-6,29.6000003814697,-0.0333333797752857,13.9833335876465,14.7333335876465,-0.19999997317791,706,131,5,80.4025344848633,351,23,37,350,"wild"
14249673,"Erysimum capitatum",-116.677,33.77419,2018,7,9,13,253.692307692308,3.3974358974359,1.84321347039237,247.153846153846,28.6410256410256,5.35173108825786,2.38461538461538,3.42307692307692,1.85015591858549,"California","Riverside","2311",8.52499961853027,13.3333330154419,45.3514747619629,617.099182128906,25.5,-3.90000009536743,29.3999996185303,1.99999988079071,13.5833339691162,16.6166667938232,1.96666669845581,795,133,4,74.049072265625,389,44,85,378,"wild"
14251262,"Erysimum capitatum",-106.3079216667,35.8080833333,2018,7,6,15,251.466666666667,9.98095238095238,3.15926453165169,239.666666666667,141.380952380952,11.890372255777,73,238.857142857143,15.4550038129126,"New Mexico","Sandoval","2116",9.69999980926514,16.1666660308838,41.5595550537109,833.502990722656,30,-8.89999961853027,38.9000015258789,19.3500003814697,-0.466666609048843,20.0666675567627,-0.466666609048843,427,76,20,52.3525276184082,195,66,177,66,"wild"
14263618,"Erysimum capitatum",-111.65501217,41.90797478,2018,7,10,17,252.411764705882,43.0073529411765,6.55799915684475,249.294117647059,113.345588235294,10.6463885066859,0.823529411764706,1.02941176470588,1.01459931239178,"Utah","Cache","2660",1.9375,12.625,36.7005805969238,803.611511230469,22,-12.3999996185303,34.4000015258789,-0.500000059604645,12.3999996185303,12.3999996185303,-7.13333320617676,487,49,33,9.9130744934082,130,107,107,124,"wild"
14270313,"Erysimum",-104.9274966667,36.5520716667,2018,7,11,15,236.2,223.028571428571,14.9341411346141,229,266.857142857143,16.3357626959118,69.0666666666667,145.209523809524,12.0502914408542,"New Mexico","Colfax","2021",9.15833377838135,17.4500007629395,46.1640205383301,757.261291503906,28.6000003814697,-9.19999980926514,37.7999992370605,18.6666660308838,0.0833333358168602,18.6666660308838,0.0833333358168602,412,76,11,62.5480804443359,188,35,188,35,"wild"
14274313,"Erysimum capitatum",-97.4042966667,46.4724716667,2018,7,11,15,253.733333333333,7.92380952380952,2.81492620219599,248.933333333333,102.780952380952,10.1380941197521,4.13333333333333,25.9809523809524,5.09715139866891,"North Dakota","Ransom","324",5.47083330154419,13.0583333969116,27.0358867645264,1282.63305664062,28.8999996185303,-19.3999996185303,48.2999992370605,20.3833332061768,-11.216667175293,20.3833332061768,-11.216667175293,487,81,10,61.9375534057617,220,34,220,34,"wild"
14286985,"Erysimum capitatum",-121.933,37.90183,2018,2,11,10,252.3,5.34444444444444,2.31180545125329,212,42.2222222222222,6.49786289653931,4.2,11.0666666666667,3.32665998663324,"California","Contra Costa","412",15.0083332061768,12.8166666030884,47.8233833312988,531.450988769531,30.5,3.70000004768372,26.7999992370605,8.78333377838135,21.1499996185303,21.783332824707,8.78333377838135,673,143,2,91.8131790161133,365,9,15,365,"wild"
14297208,"Erysimum capitatum",-118.196,37.49802,2018,7,12,10,254.7,0.233333333333333,0.483045891539648,248.6,11.3777777777778,3.37309617084627,1.3,1.12222222222222,1.05934990547138,"California","Mono","3316",1.56666672229767,14.9166669845581,45.7566452026367,665.378723144531,20.2000007629395,-12.3999996185303,32.5999984741211,-5.20000028610229,6.35000038146973,10.5666666030884,-5.38333320617676,482,73,17,48.5037994384766,198,61,77,185,"wild"
14334630,"Erysimum",-123.491816,47.971903,2018,7,2,15,237.533333333333,3.26666666666667,1.80739222823013,251.933333333333,2.78095238095238,1.66761877566558,4.6,89.4,9.45515732285825,"Washington","Clallam","1549",3.99583339691162,7.72499990463257,38.2425727844238,455.249481201172,16.3999996185303,-3.79999995231628,20.1999988555908,-0.183333337306976,10.25,10.25,-0.433333337306976,2730,426,59,60.5000190734863,1245,230,230,1142,"wild"
14360890,"Erysimum",-110.9504382425,45.8531049447,2018,7,14,15,253.066666666667,6.92380952380952,2.63131326979695,241.533333333333,277.695238095238,16.6641902922176,10.7333333333333,38.9238095238095,6.23889489603804,"Montana","Gallatin","2396",2.3125,12.9083337783813,37.9656867980957,766.476989746094,21.7000007629395,-12.3000001907349,34,4.34999990463257,-6.23333358764648,12.0333337783813,-6.23333358764648,576,83,30,32.9301795959473,208,103,167,103,"wild"
